X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.381,100.000,0.0,1.0e-06,0.281
0.000,0.000,0.000,5.199,2650.310,0.1,6.2e-04,0.889
0.000,0.000,0.000,4.295,2437.131,0.1,5.8e-04,0.854
0.000,0.000,0.000,8.402,1578.980,0.6,1.0e-06,0.305
0.000,0.000,0.000,0.000,452.650,0.0,1.0e-06,0.099
