,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.594932354740749e-06,1.2294780816556548e-06,1.2968441001249783e-06,-1.4481888568665952e-06,-3.392146295163752e-08,-6.613553466930578e-10,-6.274183530560286e-10,5.861708371704092e-09,-4.5699710542576774e-08,-0.0006264864294797299,4.210442471621433e-06,4.037813502238647e-06,3.812825288395795e-05,0.00026074193586524255,-0.24369218228718445,3.215139264946888e-05,2.25928410291719e-05,-2.6907066869843037,0.1364616659636848,-1.0737496141056133e-06,-3.9319135157380147e-07,-6.989159353641284e-07,-0.00010737621474177945,-2.6678665116903696e-05
dB/dt tg02,1.5359066049484554e-06,1.7288087345677797e-06,1.7859594955796577e-06,-2.4360669180392307e-06,9.493097911418175e-09,-2.0650542326352086e-12,-2.402379931805896e-10,1.139707942888442e-08,-3.2854375948770976e-08,-0.00042499243307722167,-1.4656351743417936e-07,1.482056070284188e-06,-2.071700382409956e-05,0.0001869564504681202,-0.21725118640438232,2.6799300723870775e-05,1.90117155472983e-05,-18.683267538779553,0.09762413935613967,1.668803106121017e-07,2.0384793210866337e-07,-1.9824464561353087e-07,-0.0001686401289221154,-1.923304634598272e-05
dB/dt tg03,9.054315146087725e-07,5.93094841963564e-07,6.149895262807152e-07,-7.127534771804481e-07,7.088082872816003e-10,-1.7258198324882074e-10,-1.8533274276247168e-10,3.303202031551892e-09,-2.130278033643465e-08,-0.00029078035786814303,1.0009212421570918e-06,1.1447104953238614e-06,1.498965031275529e-05,0.00011526946093580485,-0.16990691718999293,2.3048556324703797e-05,1.641303445946871e-05,-2.4904647300778175,0.06337189391546576,2.9079723127527967e-07,2.0828821741641874e-09,-1.465513402234652e-07,-5.39721366329836e-05,-1.248176439359452e-05
dB/dt tg04,6.311769074261845e-07,-1.8903593800201852e-07,-1.9023271621303507e-07,4.6664767852107705e-07,-7.660949190247622e-09,-2.9273168779203436e-10,-1.5353571941888668e-10,-2.2834695918241618e-09,-1.227981146765087e-08,-0.00018438860795645884,1.8184654692646947e-06,9.564817536126077e-07,3.731788455834957e-05,6.1015127798180395e-05,-0.12207151684874264,1.9334915324040743e-05,1.376543519811367e-05,8.386514400568602,0.036581816656388634,2.896640080988719e-07,-1.492411271194637e-07,-1.2551235275285254e-07,2.5241020508418963e-05,-7.200152338959635e-06
dB/dt tg05,1.9462940213702397e-08,3.617723593145196e-07,3.705374060348246e-07,-4.7373179108333775e-07,6.567007839504776e-09,4.5275721013496084e-12,-3.7973600991675594e-11,2.365391947605607e-09,-8.853442236063937e-09,-0.00012126924926512648,-1.3151196492948443e-07,1.9562954963270719e-07,-1.008741471560888e-06,4.5822829961977965e-05,-0.09375721892924427,1.5929608503747098e-05,1.1283497188512071e-05,-3.399444170383229,0.02607503527091356,5.194372240478473e-07,1.1259792075908405e-07,1.4786723862093115e-08,-3.4094771954754645e-05,-5.202760005415876e-06
dB/dt tg06,-1.0801186943998141e-07,3.599542816426748e-07,3.6773492835374246e-07,-5.033937510133633e-07,7.602354654957954e-09,5.190664713585274e-11,-8.73467098039437e-12,2.5209392160204424e-09,-6.218836472613102e-09,-8.372988749918793e-05,-4.308143507108815e-07,9.907670128825209e-09,-6.713801577262208e-06,3.2112876271882644e-05,-0.07125136312977824,1.365379816960094e-05,9.608177985601311e-06,-4.414431192209056,0.01819570922293636,5.020415078427621e-07,1.3959559618757732e-07,4.2460115653713014e-08,-3.499234948546348e-05,-3.6579096157666626e-06
dB/dt tg07,-3.256974724996253e-08,1.0550917804097132e-07,1.0716284655563372e-07,-1.1188646154010208e-07,2.846864053888645e-09,-1.3835826336034458e-11,-1.7483250636304818e-11,6.089873947024084e-10,-3.9754747817667655e-09,-5.838723151030552e-05,1.5991354947896844e-08,7.68147903683804e-08,2.6061246694302207e-06,1.9050964982445322e-05,-0.05308050779828186,1.2036261908649194e-05,8.411270909888552e-06,-0.4691543870242601,0.011600817454199688,3.887131850607438e-07,6.150947485080255e-08,2.1433212083515145e-08,-8.896942913687526e-06,-2.3384606587889845e-06
dB/dt tg08,1.0018172541957494e-08,-2.4159618397941627e-08,-2.5505129843634056e-08,8.713023906500404e-08,2.184634086658838e-10,-4.186447196299398e-11,-1.867259224033101e-11,-3.7068402937653796e-10,-2.326585035899066e-09,-3.796084734008717e-05,2.1320193939869766e-07,9.224233028805124e-08,6.560021284129222e-06,9.991095837348768e-06,-0.03735417277133645,1.0376482941524354e-05,7.176642667760678e-06,1.434080671371185,0.0067504776004823465,2.9299830382375323e-07,2.040141460650493e-08,1.0990929724076656e-08,4.567715823978972e-06,-1.3682895627010063e-06
dB/dt tg09,-2.3166249061968974e-08,1.928719305253191e-08,1.8955377656497823e-08,1.0772874949770077e-09,1.0010023786462679e-09,-1.236810859713087e-11,-7.121394203681987e-12,3.561885838125968e-11,-1.5231149005622794e-09,-2.458234886578898e-05,2.8336657717034705e-08,2.0706802861590957e-08,2.3693928493613315e-06,6.535135257080336e-06,-0.026168585418011436,8.802851637094977e-06,6.001009328730585e-06,0.2853674913268433,0.004368309685750367,2.426131217559387e-07,3.683937143634868e-08,1.904584065917004e-08,-6.214402033568258e-07,-8.956931737697773e-07
dB/dt tg10,-5.803588787312491e-08,7.3639064618198e-08,7.454699832187872e-08,-1.0288399932028434e-07,2.0773704542310164e-09,1.550964395086676e-11,1.9324069167325e-12,5.322713401866873e-10,-1.197992303993497e-09,-1.7778647794021348e-05,-1.4919999475025185e-07,-3.618688333740616e-08,-1.647459981617977e-06,5.54634469807449e-06,-0.01987412744426304,7.714403294482315e-06,5.1868556708797155e-06,-0.9611635469084124,0.003403805807206129,2.1353644582378437e-07,5.582709334342383e-08,2.6333518572386956e-08,-7.143462008907429e-06,-7.044702294876108e-07
dB/dt tg11,-4.5530221379157145e-08,5.334755907899774e-08,5.38821782261371e-08,-7.424934974462431e-08,1.5561177516303113e-09,1.1870786267681215e-11,1.887739614923521e-12,3.859630820307938e-10,-8.506435295697622e-10,-1.2931654579927944e-05,-1.1968577889884036e-07,-3.286277146208461e-08,-1.2237460596488682e-06,3.838853695292808e-06,-0.015108018513397103,6.916021874737675e-06,4.590809967689163e-06,-0.7006445940427815,0.0023972378933736,1.7262487632677591e-07,4.629797820646705e-08,2.2549777760833275e-08,-5.152874456863688e-06,-4.998475724669646e-07
dB/dt tg12,-9.5309356729887e-09,-3.137109058234962e-09,-3.731340197564437e-09,1.811755672796737e-08,2.3694813180422757e-10,-6.424093820781233e-12,-2.2383615986085246e-12,-7.056521632852526e-11,-4.398347522226059e-10,-8.18973451561654e-06,7.316291418144128e-09,-1.8893073089070832e-09,1.2542722792725072e-06,1.551571760293699e-06,-0.010241363319063838,6.067551892527219e-06,3.959292418752277e-06,0.27431921376869217,0.0012180055652715209,1.1887862844041795e-07,2.222596014365251e-08,1.3038885391034826e-08,9.511735763416041e-07,-2.577474812955322e-07
dB/dt tg13,-5.973605851468615e-09,-4.541675023004086e-09,-5.0624892580517295e-09,1.6250533500436562e-08,1.178989664505783e-10,-4.670851919922209e-12,-1.3776138271415601e-12,-6.716818946879712e-11,-2.608648772145659e-10,-5.2052199372984465e-06,1.0841606352534578e-09,-4.804901797226096e-09,9.25667081505538e-07,8.189998398512395e-07,-0.006893314143388591,5.237012016803079e-06,3.3437305525241018e-06,0.22307492403323828,0.0007077883780642577,8.637564410892112e-08,1.8229537379888215e-08,1.0739804978074803e-08,9.136571274594604e-07,-1.52429502841938e-07
dB/dt tg14,-1.2873551428447523e-08,1.058902823642918e-08,1.0452976064167777e-08,-1.2549607882985385e-08,3.8965245859649855e-10,2.2985074024302205e-12,6.089864584637402e-13,6.972340004064099e-11,-2.1405302145306402e-10,-3.785634620631614e-06,-4.1337353730485004e-08,-1.6218914343557397e-08,-1.0835178208274847e-07,8.106866997518545e-07,-0.005133718229004098,4.635141762568017e-06,2.9008521691786694e-06,-0.11038872186579864,0.0005779448881952713,7.046212389733663e-08,2.113621305960199e-08,1.1124420903536289e-08,-9.07005699022634e-07,-1.2502137036133296e-07
dB/dt tg15,-1.1910304334541163e-08,1.1704428475217417e-08,1.1624307402463341e-08,-1.6122638858746624e-08,3.773638914315637e-10,3.4063730781647865e-12,9.682897434452055e-13,8.50529651909549e-11,-1.6385765053321007e-10,-2.819485405036688e-06,-4.587894969655905e-08,-1.718594537212677e-08,-3.0231957726753845e-07,6.433779016672307e-07,-0.003920307559402091,4.181045453426886e-06,2.5696950607420085e-06,-0.15870520590681375,0.0004387460517713523,5.6791691956778924e-08,1.939715353528315e-08,9.937650175518442e-09,-1.1095137050201695e-06,-9.557095211099107e-08
dB/dt tg16,-6.148633052728655e-09,4.504924842318893e-09,4.3345983134611235e-09,-4.994664066951664e-09,1.845796774433913e-10,1.2023551454745657e-12,4.4284911008132e-13,2.8790311170141653e-11,-9.520242874698429e-11,-1.828820348949401e-06,-2.8096171440251264e-08,-1.2000203993457331e-08,-2.8954953519868945e-08,3.2033781940329933e-07,-0.0026671991456215524,3.656250693960891e-06,2.1914842150586635e-06,-0.043216770065051306,0.00024822720034234705,4.029427271980451e-08,1.414665099282535e-08,7.390563232683701e-09,-3.649931786988136e-07,-5.525829984183216e-08
dB/dt tg17,-1.0705293812471325e-09,-2.362427363358664e-09,-2.6014175852150692e-09,6.088153096025423e-09,6.356355096841855e-12,-1.1007711923322224e-12,-1.3327340053624587e-13,-2.682225790284666e-11,-4.232833504822668e-11,-1.0995978287812106e-06,-9.87796494095412e-09,-6.600836339932299e-09,2.672973700999232e-07,6.198479448184903e-08,-0.0017133721692697082,3.151719111421146e-06,1.8341150658746944e-06,0.07447041407437266,0.00010267710245222366,2.672443174991155e-08,9.129473800984523e-09,4.995572557885933e-09,3.6652139347233437e-07,-2.4248051649487615e-08
