X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.448,100.000,0.0,1.0e-06,0.315
0.000,0.000,0.000,5.631,2597.912,0.1,6.2e-04,0.891
0.000,0.000,0.000,4.673,2374.958,0.1,5.8e-04,0.855
0.000,0.000,0.000,8.226,1418.547,0.6,1.0e-06,0.338
0.000,0.000,0.000,0.000,425.306,0.0,1.0e-06,0.098
