,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,4.500607461908261e-06,1.2161339589156996e-06,1.276075369697035e-06,-1.7879673950546697e-06,-3.2893495807136337e-08,-6.329762586786924e-10,-6.518723633896423e-10,6.84064319695613e-09,-4.6963164013198515e-08,-0.0006508725153331979,3.9485131758907555e-06,4.14164678751411e-06,2.958573947102962e-05,0.00026928919941252895,-0.20875300209428665,3.6587741628053396e-05,2.5810197110094118e-05,-6.872044451325039,0.13980987240549347,-1.16123678008482e-06,-3.578282591890318e-07,-7.361900109949939e-07,-0.00013010178192146476,-2.7522973929161848e-05
dB/dt tg02,3.2640481981897025e-06,1.8889582757861118e-06,1.988773005624071e-06,-1.4368727088883854e-06,-1.4646638390121736e-08,-2.778676358842077e-10,-3.632192427720227e-10,8.016435068262933e-09,-3.244417436866055e-08,-0.0004233018809479141,1.6446962341739283e-06,2.2507469337146123e-06,2.2441052453737894e-05,0.00017955184461335925,-0.18003896624461269,3.0455053084601868e-05,2.1717911024784405e-05,-4.149913073790164,0.09552180814759542,-3.3609798795108523e-07,-5.350303649942573e-08,-3.6408880576867126e-07,-0.00013641982347814191,-1.8885072684777545e-05
dB/dt tg03,9.873753284908678e-07,6.020554398936859e-07,6.244194538252482e-07,-7.405292207873216e-07,-6.772089762140513e-11,-1.8250577353759242e-10,-1.994152808341985e-10,3.3546003156089185e-09,-2.1760810254977962e-08,-0.00030185279036865054,1.0380461928378957e-06,1.2150497257380417e-06,1.5685847246510745e-05,0.00011775295493586846,-0.14839530004272491,2.6159726667372306e-05,1.870850022461044e-05,-2.6210883118726955,0.06447928756187478,2.364783792459948e-07,4.957995760150363e-09,-1.600135977737101e-07,-5.936169855676956e-05,-1.2780114705043317e-05
dB/dt tg04,-3.7930814581123545e-07,-2.8086067724834303e-07,-3.095685920540357e-07,-2.4556835069699503e-07,6.963016369150471e-09,-1.2587465072513804e-10,-9.556685507487895e-11,5.243426454314397e-11,-1.3284919241657524e-08,-0.0002031486481535005,6.894741658579981e-07,5.649612913915225e-07,9.78514946369631e-06,6.994017925580891e-05,-0.11274782059860745,2.1910249652990486e-05,1.5652380921772154e-05,-1.5309981317943109,0.03975106741797114,5.285980778842764e-07,2.5243507108055152e-08,-3.919554659552606e-08,-4.945620374211108e-06,-7.909096141669112e-06
dB/dt tg05,3.09381217462569e-07,3.907262956721821e-07,4.0665366149641774e-07,-3.047580293329117e-07,2.775911616727355e-09,-4.1644320016803616e-11,-5.819577664394814e-11,1.7941323236283278e-09,-8.84323095075515e-09,-0.00012374379828416612,1.6297253850042773e-07,3.184730673507066e-07,6.619208530126549e-06,4.48023864338525e-05,-0.08160257235776124,1.8017684246867886e-05,1.2822410446396968e-05,-0.9159489519571935,0.025851700105091698,4.2602144118611303e-07,7.731609082366609e-08,-7.1267858419551154e-09,-2.921748263616557e-05,-5.183013547247802e-06
dB/dt tg06,3.1438625918840165e-07,4.010873001252124e-07,4.1978288020392385e-07,-2.372197922663157e-07,1.8804075580815767e-09,-1.6244310499780707e-11,-3.609914353718443e-11,1.6327897898184562e-09,-6.051217560906454e-09,-8.326042416304391e-05,1.3229623211165314e-08,1.8180055253117051e-07,4.5649446705237516e-06,2.97690582640072e-05,-0.06123063882228895,1.541853912869145e-05,1.0904197944841295e-05,-0.59020212043945,0.017491430237006125,3.778634913359769e-07,8.13851977255677e-08,9.996054642852935e-09,-2.5796676289801732e-05,-3.5283908381582588e-06
dB/dt tg07,-1.610644867564137e-08,1.0844557731369582e-07,1.1038225944762469e-07,-1.0884667709044814e-07,2.8010878988417594e-09,-1.6023721839068994e-11,-1.9181333121272325e-11,5.946995154665134e-10,-4.045076496929739e-09,-6.116250520327244e-05,2.3216162336823634e-08,8.292732832017742e-08,3.0722189841921937e-06,1.9344186866518458e-05,-0.04731673166318094,1.3572552991530439e-05,9.528295937039652e-06,-0.3879880411505339,0.011754394509366224,3.727170943157121e-07,6.656426528277742e-08,2.3684381799553628e-08,-9.51297314028854e-06,-2.3838837534217487e-06
dB/dt tg08,-1.6529290117919017e-07,-4.013381817795908e-08,-4.641459024295436e-08,-3.237733678771295e-08,2.8215928844687886e-09,-1.313411463847232e-11,-8.213917591309109e-12,2.2590830379784165e-11,-2.495367708857777e-09,-4.186319720076055e-05,1.6384603270394744e-08,2.0337048565840317e-08,1.920789465960256e-06,1.1460755384794632e-05,-0.034404212863423496,1.1679847782635798e-05,8.113559536362896e-06,-0.2341481380600064,0.007277773619161496,3.295185411413038e-07,5.441421458016689e-08,2.9240065370413308e-08,-5.0231912137735e-07,-1.4877911939606439e-06
dB/dt tg09,-6.777900233092453e-08,1.5432330353319715e-08,1.3751966108977034e-08,-3.0060154990571106e-08,1.7196099057798854e-09,-5.0170208914764855e-12,-4.536985954405182e-12,1.3735346501075567e-10,-1.5824255962662758e-09,-2.645242811830236e-05,-2.491819351450886e-08,1.056483946548965e-09,1.2268540843487814e-06,6.97896702382488e-06,-0.02380601315180897,9.886987455727376e-06,6.772199346576143e-06,-0.14199568340573265,0.00453879887349978,2.478470275324222e-07,4.876931712109677e-08,2.5677668511318036e-08,-2.1032762460944936e-06,-9.370024099739105e-07
dB/dt tg10,3.520240044544948e-08,8.327884677856975e-08,8.67772054954473e-08,-4.262806157436622e-08,8.337338884223697e-10,5.357899132562143e-13,-3.846125954240731e-12,3.3189885638018754e-10,-1.1538619598891473e-09,-1.78350999192103e-05,-5.307730433522099e-08,-7.577989881954028e-10,8.878841929745176e-07,4.975713443844845e-06,-0.017487242831139584,8.647962005297766e-06,5.844919193345636e-06,-0.0996090977249995,0.0032279102753484524,1.8486352572051918e-07,4.511991479514531e-08,2.089853289435476e-08,-5.013645569764392e-06,-6.71281220969363e-07
