time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,4.975120921e-06,4.912266667e-04,2.227333333e-07,6.877173333e-05,1.328808184e+03,6.228000000e+01
6.070000e-06,2.638423546e-06,1.859866667e-04,1.778400000e-07,2.603813333e-05,1.502451606e+03,8.806000000e+01
7.080000e-06,1.638992106e-06,7.035600000e-05,1.038613333e-07,9.849840000e-06,1.596753890e+03,1.303200000e+02
8.520000e-06,9.640671445e-07,1.707506667e-05,5.321333333e-08,2.390509333e-06,1.670605117e+03,2.459800000e+02
1.053000e-05,4.336911623e-07,6.914266667e-07,4.279600000e-08,9.679973333e-08,1.999142046e+03,1.464880000e+03
1.255000e-05,2.153917081e-07,-8.441333333e-07,3.842800000e-08,1.181786667e-07,2.379317819e+03,-9.576300000e+02
1.456000e-05,1.300771533e-07,-5.248533333e-07,3.038533333e-08,7.347946667e-08,2.599810416e+03,-1.026240000e+03
1.744000e-05,6.306340855e-08,-1.599693333e-07,2.561866667e-08,2.239570667e-08,3.118283229e+03,-1.676670000e+03
2.146000e-05,1.225434806e-08,1.066520000e-07,2.494266667e-08,2.494266667e-08,6.578117853e+03,1.554220000e+03
2.549000e-05,-1.112016522e-08,2.702266667e-07,2.300133333e-08,3.783173333e-08,-5.268101103e+03,6.279600000e+02
2.950000e-05,-1.693449732e-08,2.561866667e-07,2.119866667e-08,3.586613333e-08,-3.119797606e+03,5.100300000e+02
3.528000e-05,-1.542885155e-08,2.220400000e-07,2.057466667e-08,3.108560000e-08,-2.463625132e+03,4.163500000e+02
4.330000e-05,-1.537061463e-08,1.759333333e-07,2.123333333e-08,2.463066667e-08,-1.755512813e+03,3.457000000e+02
5.140000e-05,-1.527465654e-08,1.198253333e-07,1.937866667e-08,1.937866667e-08,-1.324621560e+03,3.354900000e+02
5.941000e-05,-1.376152120e-08,1.069293333e-07,2.099066667e-08,2.099066667e-08,-1.115495366e+03,2.843700000e+02
7.095000e-05,-1.088292354e-08,9.112133333e-08,1.623786667e-08,1.623786667e-08,-9.703467044e+02,2.352900000e+02
8.707000e-05,-8.015421721e-09,4.186000000e-08,1.725706667e-08,1.725706667e-08,-8.458230082e+02,2.809600000e+02
