,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,5.55517559695831e-06,1.899641578807393e-06,1.985599788227929e-06,-2.0556162873797204e-06,-3.9625735575298026e-08,-7.150470493055027e-10,-7.665198458505692e-10,9.7665045638053e-09,-4.990627590995623e-08,-0.0006534986760728411,4.461527968776552e-06,4.804965494798136e-06,6.117332595150895e-05,0.00027988653262116557,-0.3209383689051705,3.29174611432275e-05,2.1654719446371462e-05,-8.455915975706827,0.142056254003279,-1.1081055116732586e-06,-4.2545911647262847e-07,-8.777308058329195e-07,0.0009413911643334239,-2.8514500798319208e-05
dB/dt tg02,6.595154339506186e-07,1.2664920390400982e-07,1.6162450878155908e-07,-1.5196576948472414e-06,1.9590709897526693e-09,-2.840383798729169e-10,-2.8492090850870456e-10,8.258973477542175e-09,-3.3145385739223504e-08,-0.000437692652705315,1.7002975740711335e-06,1.7951301382124344e-06,4.1472430701720605e-05,0.0001803933782261772,-0.27041424049054597,2.7519483080766262e-05,1.8419414644823886e-05,-4.6669361861404814,0.09425526853128957,1.691337450787299e-07,-6.255405163161903e-08,-2.612418025747984e-07,0.0005837963938208352,-1.8977216362332006e-05
dB/dt tg03,1.0195461404890281e-06,6.359352569388076e-07,6.602296166803111e-07,-8.332605006129803e-07,-5.241690082411041e-12,-1.9896713767867714e-10,-2.189286966350185e-10,4.333023920186751e-09,-2.3008106201075058e-08,-0.000300982446968455,1.1456553579970044e-06,1.3302345830348679e-06,2.86803679750547e-05,0.00012186710628280872,-0.21908433689355855,2.3692239290744096e-05,1.595504952235321e-05,-3.11466306041368,0.06533567404931884,3.6577836404917977e-07,-1.4517996318639088e-08,-1.90020353857129e-07,0.0003982624935747655,-1.3195458338762644e-05
dB/dt tg04,1.4481047920378458e-06,9.643113130147715e-07,9.824944204506923e-07,-3.4207925083719173e-07,-4.387976473611349e-09,-1.5232166266128676e-10,-1.8362471584040658e-10,1.4907339706375716e-09,-1.482290794631972e-08,-0.0001923709158316689,8.511693278635469e-07,1.0805641431390016e-06,1.809697399163088e-05,7.606036039956818e-05,-0.1637637052392834,1.9891200565116984e-05,1.3413293430660754e-05,-2.0123912217239623,0.04197523751985699,4.0033900708825633e-07,-3.0742935699929823e-09,-1.6110633603784185e-07,0.0002544811327204525,-8.515700971384511e-06
dB/dt tg05,-1.3250960694737357e-07,8.497389692511232e-08,8.995674260393194e-08,-3.223780202847565e-07,5.512330157042392e-09,-4.204501694782682e-11,-4.446966152049671e-11,1.8898831341502176e-09,-9.179331381453053e-09,-0.0001236546824190885,1.723760946882501e-07,2.433675907932815e-07,1.1054719349114629e-05,4.566446672395878e-05,-0.11733205506118573,1.6414611625639965e-05,1.1050706067059826e-05,-1.0118607738474397,0.025870264666792136,5.878555055903423e-07,7.127571907638541e-08,5.2088260076115444e-09,0.00014536967250132986,-5.280230263427361e-06
dB/dt tg06,-3.713158047806652e-07,-7.224403391008654e-08,-7.092457926927461e-08,-2.3770974573182517e-07,6.101657380151333e-09,-1.2488965483177992e-11,-9.826133258010642e-12,1.4907863199820739e-09,-6.1284057790778054e-09,-8.447550562435037e-05,-2.660602880296223e-09,3.3733571703111106e-08,7.288659436616864e-06,2.96487649873168e-05,-0.08719302901627231,1.4083468190279737e-05,9.434048865045392e-06,-0.5996410376222505,0.01718850276039532,5.55737091476821e-07,7.950152442529256e-08,3.939500962884961e-08,9.270038197503315e-05,-3.528132245925675e-06
dB/dt tg07,-1.9430461349057795e-08,9.942472777173899e-08,1.0126906765025251e-07,-1.1989750847956048e-07,2.7443279302857577e-09,-1.7852716276570092e-11,-2.0950577754556006e-11,7.169581499638664e-10,-4.297971317247285e-09,-5.9289907096472704e-05,3.849347197621942e-08,9.748546364319689e-08,5.0296183582864335e-06,2.0206819287282923e-05,-0.06665552870532049,1.2421998626732312e-05,8.266245151978892e-06,-0.444412352212692,0.011997258215331003,4.43582145961212e-07,6.063985089538787e-08,1.6662459995168747e-08,6.548201894136576e-05,-2.475932410022681e-06
dB/dt tg08,1.4037286225135789e-07,1.6164434078852423e-07,1.6341930710040487e-07,-4.6609740720212847e-08,8.440576198053435e-10,-1.698773601666704e-11,-2.2250001011168077e-11,2.4825710191641663e-10,-2.792942245599251e-09,-3.880595538783122e-05,4.222224795787698e-08,1.0557388193299435e-07,3.2102451343886774e-06,1.265614988405744e-05,-0.04787398143913815,1.0717623834353106e-05,7.06233771065411e-06,-0.3039587698581029,0.007742501555226651,3.428431897025411e-07,4.7559112823068207e-08,6.7606930029398295e-09,4.275647128435766e-05,-1.6096901489592244e-06
dB/dt tg09,1.2045438062512481e-08,6.471431840031912e-08,6.520611748684609e-08,-3.584261968569092e-08,1.160916225095756e-09,-6.317750226818826e-12,-8.469667261859732e-12,2.2065258131592072e-10,-1.7271729477408255e-09,-2.4832995284028813e-05,-1.4534203982454795e-08,2.7045610358641864e-08,1.9664631454932e-06,7.532654228487291e-06,-0.032743901081775675,9.102554590871638e-06,5.917986496769706e-06,-0.17090394053675542,0.004743773264709873,2.7681159514311227e-07,4.478737590610199e-08,1.7294914728041096e-08,2.5429935972336944e-05,-9.952733166040999e-07
dB/dt tg10,-1.1130744114910755e-07,-2.035855706991161e-08,-2.0851107810015877e-08,-4.128757193371037e-08,1.6882290160060197e-09,1.3551054313479048e-12,1.963680265432904e-12,2.858643685467642e-10,-1.170167032049765e-09,-1.7557975981752686e-05,-5.523155162035574e-08,-3.1689297604536565e-08,1.3333178896075736e-06,4.962836312617968e-06,-0.02384105490571179,7.984898655642627e-06,5.12427216741339e-06,-0.0942070316643618,0.0031863513707690552,2.3446796789793443e-07,4.3403076764031626e-08,2.5919648525773342e-08,1.619638013515795e-05,-6.738282438074089e-07
dB/dt tg11,-8.39694252838601e-08,-1.5403451215970807e-08,-1.5879884429067623e-08,-2.895537214203676e-08,1.2655938838999933e-09,1.5397147130931622e-12,1.942273308056955e-12,2.0398517425001837e-10,-8.293058300443401e-10,-1.2715038405500752e-05,-5.1231826063326283e-08,-2.9620953956878965e-08,9.405520475660596e-07,3.4075413302703214e-06,-0.01803691983425292,7.163808567397137e-06,4.540086619224966e-06,-0.06488755382812306,0.0022391978046601363,1.88976691319028e-07,3.7429984642377995e-08,2.2276123153956493e-08,1.1337478062930368e-05,-4.772229263203238e-07
dB/dt tg12,1.4583008542373609e-08,3.037398024649692e-08,3.036969219341536e-08,-6.762689957965746e-09,3.557715840155748e-10,-1.5715882756793956e-12,-2.7258564941408772e-12,4.3610154934519766e-11,-5.325425122661125e-10,-8.19711835312903e-06,-2.6438570420179853e-08,-7.113027581978122e-11,5.944950061702338e-07,2.07098403955313e-06,-0.012671802019043372,6.2901764723164995e-06,3.918878673604441e-06,-0.05213288225492532,0.001420125614062413,1.338556158428016e-07,2.817439865631228e-08,1.244294606331082e-08,7.678800446473135e-06,-3.06171156143109e-07
dB/dt tg13,1.2827530830006427e-08,2.1801626226110094e-08,2.1733385464886943e-08,-3.0233719992596765e-09,2.1066624412971263e-10,-8.124243967067485e-13,-1.7070759530454447e-12,1.9976314093120103e-11,-3.2638806889243983e-10,-5.188207857558775e-06,-2.5771200774308194e-08,-3.6509138811716084e-09,3.6341963009810303e-07,1.1994448968693062e-06,-0.008481731146909801,5.434969159069376e-06,3.3140104726014313e-06,-0.03225199244236281,0.0008568182071877776,9.656963719229186e-08,2.297302898243042e-08,1.03470159381635e-08,4.702174659415934e-06,-1.872781864412747e-07
dB/dt tg14,-1.7710247337744015e-08,3.348847049615723e-10,6.447280506314337e-11,-6.0363167947629205e-09,3.398617249562612e-10,7.962633171281262e-13,6.033557308382021e-13,4.481678733360958e-11,-2.2069952351838374e-10,-3.6844061911299814e-06,-3.189850030341978e-08,-1.5383975131395664e-08,2.4878948556818703e-07,7.825910125940377e-07,-0.006076009245364035,4.8148603119539835e-06,2.8785986427139452e-06,-0.01744647299820768,0.0005716364053712662,7.653926992274823e-08,2.041377802332046e-08,1.104021742923638e-08,2.9941071238777522e-06,-1.263310491594465e-07
