,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,1.0599046479411223e-05,1.4560386249422814e-06,1.6022159827127304e-06,-1.9378890391052873e-06,-1.9450817183139446e-07,-1.3641888948444244e-09,-1.4553724076852276e-09,7.161897048624094e-09,-3.026333124215907e-08,-0.0010172484349213547,7.891291913717734e-06,8.440388717582576e-06,-5.350557355046794e-05,0.00022776132128747952,-0.26712316422090854,3.257291849424367e-05,2.3379190723477295e-05,-8.228395107508872,0.12039569031937143,-4.674242313359086e-06,-1.093119962273196e-06,-1.8197620242834088e-06,-1.4869034186822879e-05,-2.1847608895016912e-05
dB/dt tg02,4.672251857766101e-06,1.0577182636399994e-06,1.074739501106065e-06,2.8821981447314656e-06,-7.246143703190592e-08,-3.753555009052092e-10,1.4315160909059048e-10,-4.297494348422624e-09,-1.4302186511739716e-08,-0.0006852370482794895,2.0895311388508134e-06,-9.583518902939551e-07,-1.6623658311919531e-06,9.272744183808936e-05,-0.2681096067164909,2.775540134722263e-05,2.0636592866549436e-05,12.550975621114404,0.05794780052441891,-1.410377054484615e-06,-1.5947506236389078e-07,3.518018831331437e-07,1.383661300611304e-05,-1.0376898274525911e-05
dB/dt tg03,2.484551074432677e-06,5.824527967691264e-07,6.219046894760745e-07,-7.336127028425352e-07,-3.1870409393024315e-08,-3.6705466328779175e-10,-4.0581308127650707e-10,3.6647039342168058e-09,-1.4012088293300184e-08,-0.00048107853671246957,2.0330346462341415e-06,2.3014626558647394e-06,2.5854826639787647e-06,9.867441759350516e-05,-0.23770856895883027,2.4077236258942914e-05,1.8397873829099655e-05,-3.2210322987925957,0.055566823579328246,-2.406667507517251e-07,-1.858128069798298e-07,-4.3246058860314703e-07,-6.081595900777431e-06,-1.0145360434369451e-05
dB/dt tg04,1.2980272538069208e-06,2.528817823153597e-07,3.0784737381658597e-07,-2.9949879589583266e-06,-1.3000232479230792e-08,-3.7526225368621015e-10,-7.640661532289688e-10,8.34852629717518e-09,-1.2701627054995967e-08,-0.0003148221871373187,2.0863164045287066e-06,4.434045062647262e-06,-2.71848331151993e-06,9.510139051438883e-05,-0.18860356094429406,2.0299778970335376e-05,1.578364761767078e-05,-12.977726425077515,0.049557557767983186,3.2404174875234813e-07,-2.2843981522098385e-07,-9.531070480909528e-07,-1.7752301358009733e-05,-9.179481538792576e-06
dB/dt tg05,4.425383697808053e-07,2.47691709867987e-07,2.4731566965787337e-07,4.385465991437262e-07,7.166175655426676e-10,-3.675745441627625e-11,5.0080327758127386e-11,-1.4716513357579815e-10,-4.461118642423331e-09,-0.0001998515202010671,1.2615839488604714e-07,-3.536737968277368e-07,-4.856028318033636e-07,2.6521343550084217e-05,-0.1372035699449416,1.6816032447645444e-05,1.301726107787875e-05,2.0919796831534603,0.017671169338347805,6.452524896966857e-07,7.640726171012794e-08,1.481879238096831e-07,3.363111143000013e-06,-3.246552951352537e-06
dB/dt tg06,1.643409450257364e-07,1.867039394005981e-07,1.7723438277884925e-07,8.677350083937493e-07,3.7123420988365046e-09,2.8970379430959038e-11,1.6873621213134148e-10,-1.4231928990370894e-09,-2.0999708069471305e-09,-0.00013629996620022182,-2.4592547714651927e-07,-1.0437727313172968e-06,3.39853005841905e-07,9.021574385030872e-06,-0.10334302421983244,1.4431834878603213e-05,1.1127277600056258e-05,3.9278410533200434,0.008383159790010556,6.627098432754054e-07,1.211790669513567e-07,2.969923290557464e-07,5.888304614868004e-06,-1.5387000640532445e-06
dB/dt tg07,1.0486238915534777e-07,9.984324144863175e-08,1.0190620141785263e-07,-7.546243773634226e-08,2.9451810810502363e-09,-2.5050797795339088e-11,-2.5526212171647692e-11,6.116305849433225e-10,-2.448866756097649e-09,-9.730630928553073e-05,7.758479940644394e-08,1.0923395334380269e-07,9.185962327055461e-09,1.4844825281525153e-05,-0.08064792210749341,1.2710037629594226e-05,9.781877958097097e-06,-0.25389849594732244,0.009509431103009402,5.838873160671337e-07,5.327352726780766e-08,1.8253933463327794e-08,9.554022909648005e-08,-1.7795045543303624e-06
dB/dt tg08,6.004979622253351e-08,4.4046120002893314e-08,5.114377109792028e-08,-5.075360915843186e-07,2.1886611814454452e-09,-4.6522694790904105e-11,-1.1296972624898838e-10,1.4790041305292845e-09,-2.24121682730053e-09,-6.479410745017653e-05,2.1226664363284307e-07,6.319659166293731e-07,1.6247180375561922e-07,1.5268218025305777e-05,-0.05905945026060505,1.0942781316983835e-05,8.364417017688393e-06,-2.1926682594221667,0.008581777542537375,4.847685473877477e-07,1.765931374133145e-08,-1.1287666700515817e-07,-2.6909514033884685e-06,-1.6223026428039371e-06
dB/dt tg09,1.1868488293004336e-08,3.400684953177219e-08,3.583423936925842e-08,-1.5303554673955703e-07,2.0226731513586245e-09,-1.476200239989929e-11,-3.2976927570679345e-11,5.415026062923005e-10,-1.1342448210903524e-09,-4.140692812652827e-05,3.672426824855892e-08,1.663413583802439e-07,2.1834284908543205e-07,6.941714166575654e-06,-0.04068153938982815,9.271704759724503e-06,6.983824535628968e-06,-0.6493074453345671,0.00431106385564701,3.897501429419744e-07,3.6060610788227754e-08,-1.180878520672743e-08,-6.497544963883654e-07,-8.221828536315467e-07
dB/dt tg10,-1.3991760528086954e-08,3.679830790702328e-08,3.357837418646237e-08,2.0767656049130881e-07,1.942063083526252e-09,1.3981838024714017e-11,4.6279513129755704e-11,-3.6319396980397734e-10,-3.0297074759171945e-10,-2.8913555912654684e-05,-1.2403893463614847e-07,-2.969672429521366e-07,-3.001275698689934e-08,3.51808830305241e-07,-0.029575938564198018,8.1158404726465e-06,6.020717118192694e-06,0.9404925023751176,0.001133989579929785,3.207620345317612e-07,5.582772414795501e-08,9.143353409914136e-08,1.5215740110334686e-06,-2.226984155822379e-07
