X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.420,100.000,0.0,1.0e-06,0.256
0.000,0.000,0.000,4.882,2543.597,0.1,6.1e-04,0.886
0.000,0.000,0.000,4.122,2357.834,0.1,5.7e-04,0.852
0.000,0.000,0.000,7.887,1554.725,0.6,1.0e-06,0.325
0.000,0.000,0.000,0.000,481.898,0.0,1.0e-06,0.100
