time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.787559169e-06,4.657777778e-04,5.768888889e-07,3.726222222e-05,2.673958690e+03,6.564000000e+01
6.070000e-06,3.764164874e-07,1.745244444e-04,3.329777778e-07,1.396195556e-05,5.596476264e+03,9.344000000e+01
7.080000e-06,2.720015035e-07,6.421333333e-05,1.806222222e-07,5.137066667e-06,5.377395060e+03,1.408700000e+02
8.520000e-06,2.564175321e-07,1.409955556e-05,7.443555556e-08,1.127964444e-06,4.108126181e+03,2.842400000e+02
1.053000e-05,-1.194443900e-07,-3.722666667e-07,4.248888889e-08,2.978133333e-08,-4.803050136e+03,-2.251360000e+03
1.255000e-05,-1.798173636e-07,-1.237688889e-06,5.520000000e-08,9.901511111e-08,-2.729277004e+03,-7.546900000e+02
1.456000e-05,-1.051314836e-07,-8.752000000e-07,6.241777778e-08,7.001600000e-08,-3.047315514e+03,-7.421600000e+02
1.744000e-05,-6.276474434e-08,-2.392888889e-07,2.656000000e-08,1.914311111e-08,-3.181414572e+03,-1.303830000e+03
2.146000e-05,-7.349672015e-08,8.145777778e-08,2.728888889e-08,2.728888889e-08,-2.026656167e+03,1.891800000e+03
2.549000e-05,-8.516275896e-08,1.909333333e-07,3.173333333e-08,3.173333333e-08,-1.378982333e+03,8.051400000e+02
2.950000e-05,-6.944606386e-08,2.032000000e-07,3.011555556e-08,3.011555556e-08,-1.238434740e+03,6.052400000e+02
3.528000e-05,-3.874177898e-08,1.848888889e-07,2.801777778e-08,2.801777778e-08,-1.356253617e+03,4.784800000e+02
4.330000e-05,-2.880568109e-08,1.711288889e-07,2.328888889e-08,2.328888889e-08,-1.174563003e+03,3.580600000e+02
5.140000e-05,-2.805171503e-08,1.638933333e-07,2.499555556e-08,2.499555556e-08,-8.983179943e+02,2.769100000e+02
5.941000e-05,-2.400994908e-08,1.236444444e-07,2.615111111e-08,2.615111111e-08,-7.827952165e+02,2.625200000e+02
7.095000e-05,-1.657070376e-08,7.603555556e-08,2.108444444e-08,2.108444444e-08,-7.456361258e+02,2.700000000e+02
8.707000e-05,-1.000748183e-08,3.249777778e-08,2.044444444e-08,2.044444444e-08,-7.418978778e+02,3.383300000e+02
