X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.392,100.000,0.0,1.0e-06,0.212
0.000,0.000,0.000,4.398,2521.293,0.1,6.0e-04,0.877
0.000,0.000,0.000,3.800,2347.344,0.2,5.6e-04,0.843
0.000,0.000,0.000,7.870,1499.649,0.6,1.0e-06,0.330
0.000,0.000,0.000,0.000,395.356,0.0,1.0e-06,0.097
