X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.667,100.000,0.0,1.0e-06,0.153
0.000,0.000,0.000,4.268,2315.553,0.1,5.7e-04,0.853
0.000,0.000,0.000,3.849,2159.677,0.2,5.5e-04,0.821
0.000,0.000,0.000,7.241,1289.916,0.6,1.0e-06,0.229
0.000,0.000,0.000,0.000,475.007,0.0,1.0e-06,0.100
