,thk_00,thk_01,thk_02,thk_03,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,c_00,c_01,c_02,c_03,c_04
dB/dt tg01,6.834216429603654e-06,2.762714498226228e-06,2.8597415041472106e-06,-2.7478586792812163e-06,-4.6034682550730684e-08,-6.822855689804156e-10,-7.470183679548039e-10,1.2055290528323494e-08,-6.842560951526684e-08,-0.0006660966283580841,4.116478358548541e-06,4.640896455008319e-06,6.212159707929147e-05,0.00035550537549103474,-0.1090416235482137,5.636342221464084e-05,4.099961143004333e-05,-9.663097143799442,0.18057273465878748,-2.0215263750074205e-06,-3.8446674345302974e-07,-8.806181748807025e-07,0.0012535115802671467,-3.721317042789391e-05
dB/dt tg02,2.3332554154773784e-06,6.712825994279337e-07,6.934602549001717e-07,-2.0198466379572237e-06,-1.0202403306617563e-08,-4.128141161899906e-10,-4.4084841130163097e-10,1.0604772820791494e-08,-4.483806969386213e-08,-0.0004483390729384917,2.3957668968993688e-06,2.6868958979269775e-06,0.00022245089302538694,0.0002261066324669458,-0.10268301436044136,4.6688774188772874e-05,3.4147172912006596e-05,-7.407013967672,0.1181795735155169,-3.8538261851016826e-07,-1.5206479348684944e-07,-4.634216878198029e-07,0.000797100625082948,-2.443106962873876e-05
dB/dt tg03,1.5448374170636174e-06,9.88915311021859e-07,1.0145718207101224e-06,-1.1029175219129901e-06,-2.2249009911595258e-09,-2.0084964107296615e-10,-2.2597040931178983e-10,5.340950711703173e-09,-3.094546320018866e-08,-0.000315883402161975,1.082166695719902e-06,1.333103783095105e-06,4.643183257619427e-05,0.00015197374954722481,-0.08853039746793613,3.992375114984801e-05,2.9202568514679512e-05,-3.8019114170764157,0.08142246088254222,5.899629341761328e-08,3.62824220581105e-08,-1.7050806490828987e-07,0.0005298228472169383,-1.6888775281307924e-05
dB/dt tg04,1.1962295853733498e-06,1.1762949650908448e-06,1.2053900737830566e-06,-4.50373815081114e-07,-1.800662705211906e-11,-6.825322596724119e-11,-9.034480589428127e-11,1.5676526039107642e-09,-1.985192358862824e-08,-0.00020824652769852763,2.7587032835413327e-07,4.871403749675388e-07,-7.401338479782766e-05,9.452561048454259e-05,-0.0693645388224486,3.326969612212582e-05,2.4255287617598904e-05,-1.2963581867079224,0.05206973198654295,2.2881025578825362e-07,1.3521452450950988e-07,1.6668620103465823e-09,0.00032561580663902133,-1.085207590110022e-05
dB/dt tg05,1.6179327637311877e-07,2.1861336458740382e-07,2.2060998228373222e-07,-4.2680006703892626e-07,3.967717218303533e-09,-6.260766973191373e-11,-6.970707246073712e-11,2.3956352172183496e-09,-1.215314158279008e-08,-0.00013311952546077438,2.5630231520146966e-07,3.6678338059074183e-07,4.435963249565252e-05,5.599219611625443e-05,-0.050863031660850024,2.7225014082810385e-05,1.9731192804345875e-05,-1.5528944848750281,0.031716470515687656,4.0477545386451774e-07,9.529055011981233e-08,1.3273045805684793e-09,0.00019665016091748892,-6.650511329828561e-06
dB/dt tg06,-7.015643435775832e-08,1.6562501350265392e-08,1.3331110466318897e-08,-3.151649747155774e-07,4.121951001688186e-09,-4.3889970547672224e-11,-4.694219564705604e-11,1.9406199752237688e-09,-8.056897499967701e-09,-9.151838994907406e-05,1.564414155907255e-07,2.3266735829736376e-07,5.217072120360039e-05,3.6048196707847566e-05,-0.038609319047086345,2.319717805398468e-05,1.669185128428494e-05,-1.2057838101319205,0.020918653830606537,3.9963953912781205e-07,8.617356097868832e-08,1.552324460872167e-08,0.00012835874922126464,-4.411896266205482e-06
dB/dt tg07,3.9593545856648374e-08,1.5896007137564154e-07,1.6024084704409332e-07,-1.5863394032459778e-07,2.8648072929813677e-09,-1.728750574967723e-11,-2.1208237669089224e-11,8.856973037318256e-10,-5.64137678358833e-09,-6.59667147357755e-05,6.012279227262571e-09,7.852254367738168e-08,9.151461870214964e-06,2.45347966234012e-05,-0.030250712615819842,2.0339434588693252e-05,1.4524510284063324e-05,-0.5661350662839346,0.014572643258478214,3.315471414613938e-07,9.519734610860913e-08,4.069011962655247e-08,8.733454414648244e-05,-3.0909746585846043e-06
dB/dt tg08,8.071335453239782e-08,1.9935289070594028e-07,2.0234724619221697e-07,-6.134495905565639e-08,1.9004730888299006e-09,-2.1627570176961837e-12,-5.913862346322009e-12,2.6053525969786364e-10,-3.6575074109928946e-09,-4.44603140802844e-05,-7.28019348034998e-08,-9.485880478666573e-09,-1.2222825029525477e-05,1.5331715497848435e-05,-0.022316320413525853,1.7418145384787317e-05,1.2306971225122587e-05,-0.1822789655090228,0.00937918885656323,2.6446165192078054e-07,9.116557704417904e-08,4.992806626034853e-08,5.49433286283823e-05,-2.004772883773615e-06
dB/dt tg09,4.560029264356939e-09,8.827560118547055e-08,8.872787845424509e-08,-4.7410077138771016e-08,1.559832060551169e-09,-1.956751914754407e-12,-3.9537383835825105e-12,2.603348325257774e-10,-2.24709552750479e-09,-2.8734343404033128e-05,-6.03502185067968e-08,-1.3970927135274546e-08,-1.247849793775366e-06,9.043080841555473e-06,-0.015604110732030064,1.4660458170486383e-05,1.021475723826351e-05,-0.1645384545878836,0.005706406775879006,2.1514078594203491e-07,7.194885267763186e-08,3.9990531763789186e-08,3.346718227526639e-05,-1.231272293632642e-06
dB/dt tg10,-5.8478663906296195e-08,-4.400092978266018e-09,-6.1473137756867956e-09,-5.494175717590834e-08,1.422443536841821e-09,-4.622575656996289e-12,-5.31525020830716e-12,3.7601091898283424e-10,-1.5107112905061862e-09,-2.020923675855952e-05,-3.429642785497007e-08,1.0018371113082891e-10,1.1248801964145519e-05,5.88781721813328e-06,-0.011529563625669917,1.2759125344663135e-05,8.774181228739344e-06,-0.2225747085678229,0.0038016370036561375,1.8192603832582874e-07,5.5938832589977494e-08,2.933928860798823e-08,2.2729321463563616e-05,-8.270330288253147e-07
