time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.260070814e-06,4.657777778e-04,5.768888889e-07,2.328888889e-05,8.931384212e+02,6.564000000e+01
6.070000e-06,3.597741978e-06,1.745244444e-04,3.329777778e-07,8.726222222e-06,1.242625941e+03,9.344000000e+01
7.080000e-06,1.193008652e-06,6.421333333e-05,1.806222222e-07,3.210666667e-06,2.006890843e+03,1.408700000e+02
8.520000e-06,4.674827096e-08,1.409955556e-05,7.443555556e-08,7.049777778e-07,1.277708793e+04,2.842400000e+02
1.053000e-05,-2.338181334e-07,-3.722666667e-07,4.248888889e-08,1.861333333e-08,-3.069319970e+03,-2.251360000e+03
1.255000e-05,-3.008497389e-07,-1.237688889e-06,5.520000000e-08,6.188444444e-08,-1.936580736e+03,-7.546900000e+02
1.456000e-05,-3.309569995e-07,-8.752000000e-07,6.241777778e-08,4.376000000e-08,-1.418703274e+03,-7.421600000e+02
1.744000e-05,-3.046420808e-07,-2.392888889e-07,2.656000000e-08,1.196444444e-08,-1.109781583e+03,-1.303830000e+03
2.146000e-05,-2.238857278e-07,8.145777778e-08,2.728888889e-08,2.728888889e-08,-9.644382824e+02,1.891800000e+03
2.549000e-05,-1.570122467e-07,1.909333333e-07,3.173333333e-08,3.173333333e-08,-9.171411197e+02,8.051400000e+02
2.950000e-05,-1.248287692e-07,2.032000000e-07,3.011555556e-08,3.011555556e-08,-8.377126831e+02,6.052400000e+02
3.528000e-05,-1.031116191e-07,1.848888889e-07,2.801777778e-08,2.801777778e-08,-7.061910538e+02,4.784800000e+02
4.330000e-05,-7.258675276e-08,1.711288889e-07,2.328888889e-08,2.328888889e-08,-6.342933677e+02,3.580600000e+02
5.140000e-05,-4.973827799e-08,1.638933333e-07,2.499555556e-08,2.499555556e-08,-6.132099803e+02,2.769100000e+02
5.941000e-05,-3.727924694e-08,1.236444444e-07,2.615111111e-08,2.615111111e-08,-5.838001944e+02,2.625200000e+02
7.095000e-05,-2.746552259e-08,7.603555556e-08,2.108444444e-08,2.108444444e-08,-5.323889084e+02,2.700000000e+02
8.707000e-05,-2.039687758e-08,3.249777778e-08,2.044444444e-08,2.044444444e-08,-4.615139960e+02,3.383300000e+02
