X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.427,100.000,0.0,1.0e-06,0.205
0.000,0.000,0.000,4.557,2496.223,0.1,6.0e-04,0.875
0.000,0.000,0.000,3.942,2319.647,0.2,5.6e-04,0.842
0.000,0.000,0.000,7.776,1509.527,0.6,1.0e-06,0.330
0.000,0.000,0.000,0.000,388.536,0.0,1.0e-06,0.096
