time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.174403579e-06,5.729066667e-04,6.261155556e-07,8.020693333e-05,9.136061071e+02,5.812000000e+01
6.070000e-06,4.398488928e-06,2.248622222e-04,3.719155556e-07,3.148071111e-05,1.104860209e+03,8.022000000e+01
7.080000e-06,2.395735660e-06,8.830488889e-05,2.429022222e-07,1.236268444e-05,1.281768101e+03,1.158100000e+02
8.520000e-06,1.196059725e-06,2.286888889e-05,1.262253333e-07,3.201644444e-06,1.495970115e+03,2.093700000e+02
1.053000e-05,4.246905554e-07,1.748604444e-06,6.809644444e-08,2.448046222e-07,2.096018603e+03,8.159600000e+02
1.255000e-05,1.365849401e-07,-6.071644444e-07,5.306311111e-08,8.500302222e-08,3.332852287e+03,-1.233430000e+03
1.456000e-05,3.522220441e-08,-4.271288889e-07,4.329600000e-08,5.979804444e-08,6.422106544e+03,-1.217120000e+03
1.744000e-05,-2.880028463e-08,-4.147377778e-09,3.121466667e-08,5.806328889e-10,-5.436451265e+03,-1.979214000e+04
2.146000e-05,-6.309644658e-08,2.808044444e-07,2.786177778e-08,3.931262222e-08,-2.280891830e+03,8.427000000e+02
2.549000e-05,-7.075956013e-08,3.230800000e-07,2.456355556e-08,4.523120000e-08,-1.586174674e+03,5.763900000e+02
2.950000e-05,-6.526575110e-08,3.402088889e-07,2.345200000e-08,4.762924444e-08,-1.312191539e+03,4.363400000e+02
3.528000e-05,-5.258419206e-08,3.012133333e-07,2.071866667e-08,4.216986667e-08,-1.124707839e+03,3.514100000e+02
4.330000e-05,-4.191108533e-08,2.390755556e-07,1.804911111e-08,3.347057778e-08,-9.299474070e+02,2.912400000e+02
5.140000e-05,-3.486173123e-08,1.960711111e-07,1.553080000e-08,2.744995556e-08,-7.900471088e+02,2.498500000e+02
5.941000e-05,-2.890100768e-08,1.588431111e-07,1.496773333e-08,2.223803556e-08,-7.032605282e+02,2.258200000e+02
7.095000e-05,-2.180182566e-08,1.320928889e-07,1.200297778e-08,1.849300444e-08,-6.313084156e+02,1.899400000e+02
8.707000e-05,-1.570744877e-08,8.768533333e-08,1.025911111e-08,1.227594667e-08,-5.584352333e+02,1.774300000e+02
