time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.821494500e-06,5.729066667e-04,6.261155556e-07,4.583253333e-05,1.113160701e+03,5.812000000e+01
6.070000e-06,3.728466587e-06,2.248622222e-04,3.719155556e-07,1.798897778e-05,1.233548316e+03,8.022000000e+01
7.080000e-06,1.898844143e-06,8.830488889e-05,2.429022222e-07,7.064391111e-06,1.496611843e+03,1.158100000e+02
8.520000e-06,7.530489038e-07,2.286888889e-05,1.262253333e-07,1.829511111e-06,2.036460739e+03,2.093700000e+02
1.053000e-05,4.211572379e-07,1.748604444e-06,6.809644444e-08,1.398883556e-07,2.107725366e+03,8.159600000e+02
1.255000e-05,2.173791486e-07,-6.071644444e-07,5.306311111e-08,4.857315556e-08,2.444965234e+03,-1.233430000e+03
1.456000e-05,4.781440835e-08,-4.271288889e-07,4.329600000e-08,3.417031111e-08,5.238207173e+03,-1.217120000e+03
1.744000e-05,-4.710094170e-08,-4.147377778e-09,3.121466667e-08,3.317902222e-10,-3.916459371e+03,-1.979214000e+04
2.146000e-05,-5.129156628e-08,2.808044444e-07,2.786177778e-08,2.786177778e-08,-2.618649159e+03,8.427000000e+02
2.549000e-05,-3.177060216e-08,3.230800000e-07,2.456355556e-08,2.584640000e-08,-2.705146543e+03,5.763900000e+02
2.950000e-05,-3.409514088e-08,3.402088889e-07,2.345200000e-08,2.721671111e-08,-2.022984090e+03,4.363400000e+02
3.528000e-05,-4.612906148e-08,3.012133333e-07,2.071866667e-08,2.409706667e-08,-1.227326506e+03,3.514100000e+02
4.330000e-05,-3.719207859e-08,2.390755556e-07,1.804911111e-08,1.912604444e-08,-1.007033749e+03,2.912400000e+02
5.140000e-05,-2.468386393e-08,1.960711111e-07,1.553080000e-08,1.568568889e-08,-9.945123774e+02,2.498500000e+02
5.941000e-05,-1.910189918e-08,1.588431111e-07,1.496773333e-08,1.496773333e-08,-9.268451898e+02,2.258200000e+02
7.095000e-05,-1.616642985e-08,1.320928889e-07,1.200297778e-08,1.200297778e-08,-7.705971628e+02,1.899400000e+02
8.707000e-05,-1.402255811e-08,8.768533333e-08,1.025911111e-08,1.025911111e-08,-6.023169435e+02,1.774300000e+02
