time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,6.600961769e-06,5.729066667e-04,6.261155556e-07,6.301973333e-05,1.137817850e+03,5.812000000e+01
6.070000e-06,3.102072304e-06,2.248622222e-04,3.719155556e-07,2.473484444e-05,1.394467480e+03,8.022000000e+01
7.080000e-06,1.856173761e-06,8.830488889e-05,2.429022222e-07,9.713537778e-06,1.519461281e+03,1.158100000e+02
8.520000e-06,1.079135226e-06,2.286888889e-05,1.262253333e-07,2.515577778e-06,1.602166263e+03,2.093700000e+02
1.053000e-05,3.383842107e-07,1.748604444e-06,6.809644444e-08,1.923464889e-07,2.438766053e+03,8.159600000e+02
1.255000e-05,9.303022948e-08,-6.071644444e-07,5.306311111e-08,6.678808889e-08,4.305284763e+03,-1.233430000e+03
1.456000e-05,5.187305287e-08,-4.271288889e-07,4.329600000e-08,4.698417778e-08,4.961282874e+03,-1.217120000e+03
1.744000e-05,1.559606747e-08,-4.147377778e-09,3.121466667e-08,4.562115556e-10,8.182825355e+03,-1.979214000e+04
2.146000e-05,-3.162142740e-08,2.808044444e-07,2.786177778e-08,3.088848889e-08,-3.615099961e+03,8.427000000e+02
2.549000e-05,-5.605735597e-08,3.230800000e-07,2.456355556e-08,3.553880000e-08,-1.852618605e+03,5.763900000e+02
2.950000e-05,-5.133399645e-08,3.402088889e-07,2.345200000e-08,3.742297778e-08,-1.539988257e+03,4.363400000e+02
3.528000e-05,-3.250436540e-08,3.012133333e-07,2.071866667e-08,3.313346667e-08,-1.549941827e+03,3.514100000e+02
4.330000e-05,-2.653907650e-08,2.390755556e-07,1.804911111e-08,2.629831111e-08,-1.261112378e+03,2.912400000e+02
5.140000e-05,-2.589237066e-08,1.960711111e-07,1.553080000e-08,2.156782222e-08,-9.633211114e+02,2.498500000e+02
5.941000e-05,-2.243337995e-08,1.588431111e-07,1.496773333e-08,1.747274222e-08,-8.326486037e+02,2.258200000e+02
7.095000e-05,-1.616375899e-08,1.320928889e-07,1.200297778e-08,1.453021778e-08,-7.706820480e+02,1.899400000e+02
8.707000e-05,-1.050079801e-08,8.768533333e-08,1.025911111e-08,1.025911111e-08,-7.304015893e+02,1.774300000e+02
