time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.155653290e-05,5.729066667e-04,6.261155556e-07,1.145813333e-04,7.832958902e+02,5.812000000e+01
6.070000e-06,5.639409106e-06,2.248622222e-04,3.719155556e-07,4.497244444e-05,9.361683061e+02,8.022000000e+01
7.080000e-06,3.142986578e-06,8.830488889e-05,2.429022222e-07,1.766097778e-05,1.069564647e+03,1.158100000e+02
8.520000e-06,1.614605929e-06,2.286888889e-05,1.262253333e-07,4.573777778e-06,1.224749113e+03,2.093700000e+02
1.053000e-05,5.989322563e-07,1.748604444e-06,6.809644444e-08,3.497208889e-07,1.666703699e+03,8.159600000e+02
1.255000e-05,2.168451152e-07,-6.071644444e-07,5.306311111e-08,1.214328889e-07,2.448977799e+03,-1.233430000e+03
1.456000e-05,8.255243531e-08,-4.271288889e-07,4.329600000e-08,8.542577778e-08,3.639725254e+03,-1.217120000e+03
1.744000e-05,-5.990633171e-09,-4.147377778e-09,3.121466667e-08,8.294755556e-10,-1.548572471e+04,-1.979214000e+04
2.146000e-05,-5.936329300e-08,2.808044444e-07,2.786177778e-08,5.616088889e-08,-2.375541570e+03,8.427000000e+02
2.549000e-05,-7.606625031e-08,3.230800000e-07,2.456355556e-08,6.461600000e-08,-1.511517184e+03,5.763900000e+02
2.950000e-05,-7.212369729e-08,3.402088889e-07,2.345200000e-08,6.804177778e-08,-1.227633710e+03,4.363400000e+02
3.528000e-05,-5.780327043e-08,3.012133333e-07,2.071866667e-08,6.024266667e-08,-1.055945698e+03,3.514100000e+02
4.330000e-05,-4.700095086e-08,2.390755556e-07,1.804911111e-08,4.781511111e-08,-8.615356042e+02,2.912400000e+02
5.140000e-05,-4.016453970e-08,1.960711111e-07,1.553080000e-08,3.921422222e-08,-7.188811439e+02,2.498500000e+02
5.941000e-05,-3.371218567e-08,1.588431111e-07,1.496773333e-08,3.176862222e-08,-6.346490378e+02,2.258200000e+02
7.095000e-05,-2.553232559e-08,1.320928889e-07,1.200297778e-08,2.641857778e-08,-5.682113499e+02,1.899400000e+02
8.707000e-05,-1.837760971e-08,8.768533333e-08,1.025911111e-08,1.753706667e-08,-5.029412187e+02,1.774300000e+02
