X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.702,100.000,0.0,1.0e-06,0.465
0.000,0.000,0.000,5.511,2567.211,0.1,6.4e-04,0.901
0.000,0.000,0.000,4.515,2350.947,0.1,5.9e-04,0.867
0.000,0.000,0.000,7.707,1666.015,0.6,1.0e-06,0.349
0.000,0.000,0.000,0.000,539.555,0.0,1.0e-06,0.102
