X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.281,100.000,0.0,1.0e-06,0.374
0.000,0.000,0.000,5.210,2845.638,0.1,6.3e-04,0.894
0.000,0.000,0.000,7.816,2805.455,0.1,5.8e-04,0.864
0.000,0.000,0.000,0.000,1372.944,0.0,1.0e-06,0.112
