X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.399,100.000,0.0,1.0e-06,0.570
0.000,0.000,0.000,5.590,2835.974,0.1,6.5e-04,0.908
0.000,0.000,0.000,8.255,2960.057,0.1,5.9e-04,0.877
0.000,0.000,0.000,0.000,2326.813,0.0,1.0e-06,0.120
