X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.279,100.000,0.0,1.0e-06,0.446
0.000,0.000,0.000,5.121,2883.036,0.1,6.4e-04,0.899
0.000,0.000,0.000,7.666,2853.496,0.1,5.9e-04,0.869
0.000,0.000,0.000,0.000,1492.107,0.0,1.0e-06,0.113
