X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.341,100.000,0.0,1.0e-06,0.548
0.000,0.000,0.000,5.146,2881.141,0.1,6.4e-04,0.903
0.000,0.000,0.000,7.760,2885.691,0.1,5.9e-04,0.874
0.000,0.000,0.000,0.000,2008.346,0.0,1.0e-06,0.118
