X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.299,100.000,0.0,1.0e-06,0.478
0.000,0.000,0.000,5.303,2906.976,0.1,6.5e-04,0.904
0.000,0.000,0.000,7.740,2819.411,0.1,6.0e-04,0.875
0.000,0.000,0.000,0.000,1495.771,0.0,1.0e-06,0.114
