,thk_00,thk_01,thk_02,rho0_00,rho0_01,rho0_02,rho0_03,max_pha_00,max_pha_01,max_pha_02,max_pha_03,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,c_00,c_01,c_02,c_03
dB/dt tg01,7.136912008300068e-07,-1.1424402526754136e-07,-9.519693070198045e-08,-1.6211294286317745e-10,-3.498960975148112e-10,-5.454784955411076e-10,-5.406548676065549e-09,-0.0006361232993155629,2.2884667055386367e-06,3.8690945830530305e-06,7.540726305713401e-05,-1.0216594690352634,1.999615221789752e-05,1.5571604774131098e-05,0.05237542082347266,-7.96890231939025e-08,-1.1222725737915267e-07,-4.939956616770192e-07,-7.92081901710326e-06
dB/dt tg02,-1.3115345086649843e-07,-7.359009131256645e-08,-6.757642077940929e-08,7.330379984290996e-09,-1.7345280766760962e-10,-2.808466147110089e-10,-3.3640161177123657e-09,-0.0004034189788055777,1.0761931265748343e-06,1.961923293878609e-06,4.473470972703922e-05,-0.7868496160670932,1.6670186921717848e-05,1.3260160380288225e-05,0.032329735911490756,9.092547286365572e-07,-3.3372135900370907e-09,-2.1957278026879042e-07,-4.9336878445910005e-06
dB/dt tg03,-3.4943384294067004e-07,-3.332508677913422e-08,-2.8536369223154718e-08,8.450982969837233e-09,-1.007070357777922e-10,-1.6495296658603162e-10,-2.2364368602590265e-09,-0.00027434677417710916,5.836259834081274e-07,1.126963340755357e-06,2.832197618418345e-05,-0.6092175891053585,1.4340049937876418e-05,1.1528194315338855e-05,0.02133330644597364,1.2311092070152167e-06,3.2588737214994313e-08,-1.0509308880238251e-07,-3.2812145325193445e-06
dB/dt tg04,-3.5201943452495424e-07,-7.699262273944088e-09,-3.464866298682083e-09,7.151522134622451e-09,-5.599176602760471e-11,-9.139740741049302e-11,-1.3794725121151395e-09,-0.00017396348706900076,2.8918800891715937e-07,6.017264746396027e-07,1.641483259090918e-05,-0.43427338707017593,1.2038679796929905e-05,9.735234305396537e-06,0.013020481534489219,1.265579981591365e-06,4.662950066859729e-08,-3.802063735609048e-08,-2.0236946643307692e-06
dB/dt tg05,-2.8624962034156493e-07,-9.839928379039848e-09,-9.494889797581223e-09,5.206933393052553e-09,-2.433163094351886e-11,-4.2384770611430235e-11,-8.017719754741999e-10,-0.00010314525370402532,8.698924540421018e-08,2.590454389815618e-07,8.90605321292239e-06,-0.2883771762514077,9.935501490958913e-06,8.042214981489921e-06,0.007443058968277059,1.1031081816937797e-06,5.2375577650815376e-08,2.695925608029444e-09,-1.1759645532852806e-06
dB/dt tg06,-2.1897971708774292e-07,-7.244518449325215e-09,-7.729382370335763e-09,3.808660100103831e-09,-1.2167045338278262e-11,-2.253481712189392e-11,-5.106420724377349e-10,-6.693669547961382e-05,1.4618506198185219e-08,1.2268125551082216e-07,5.299675560727455e-06,-0.20221826042263857,8.529086249713862e-06,6.883551164228225e-06,0.004665218961253446,9.13577659177573e-07,4.9301239243187413e-08,1.5695278233232198e-08,-7.483038192602366e-07
dB/dt tg07,-1.661198326940081e-07,-2.029782380521227e-09,-2.0154996282974048e-09,2.85763571294922e-09,-7.754511299756591e-12,-1.428251412560845e-11,-3.47473858880231e-10,-4.655797364327486e-05,-7.439062831757681e-09,6.746073940194735e-08,3.3527291761089298e-06,-0.14830799547432638,7.529031393125173e-06,6.048210803656404e-06,0.00312836143952826,7.514225920585331e-07,4.391118285357626e-08,1.855803080823863e-08,-5.083942305196549e-07
dB/dt tg08,-1.1624667108634306e-07,7.156742447561273e-10,9.171233731488614e-10,1.9809243360844737e-09,-4.3534836813587525e-12,-8.092940246740927e-12,-2.1755213194888616e-10,-2.9907885962196503e-05,-2.203137613890201e-08,2.78031524533977e-08,1.8939423394500552e-06,-0.10084433176282483,6.504405077386949e-06,5.184893487404773e-06,0.0019177288799291856,5.752003824038157e-07,3.7668124315456606e-08,1.907129863926679e-08,-3.174798239525881e-07
dB/dt tg09,-7.551041017840384e-08,1.7862543711461208e-10,7.107383106472955e-11,1.2671950275413956e-09,-1.6912778637692024e-12,-3.7225167208282865e-12,-1.2820727940125265e-10,-1.7984048017726093e-05,-3.1778771154972856e-08,1.6402900778731247e-09,9.849400405719671e-07,-0.06409418421898826,5.534909155070035e-06,4.362493477173177e-06,0.0010973394546251148,4.0965788443243084e-07,3.152896950555595e-08,1.8039835818332025e-08,-1.8640773544866155e-07
dB/dt tg10,-5.181415214967406e-08,-7.70596024219654e-10,-1.1333408033919629e-09,8.578227418693634e-10,-3.813829586716441e-13,-1.6492582537148344e-12,-8.32926267962694e-11,-1.1797885536991982e-05,-3.484349157078818e-08,-9.516286012506556e-09,5.74100048652299e-07,-0.04368691524165937,4.865237964728208e-06,3.7923591633020376e-06,0.0006927866050351558,3.0291132333315075e-07,2.703170238156968e-08,1.640641654924577e-08,-1.2065035986545265e-07
dB/dt tg11,-3.7280376710812335e-08,-4.771722405258965e-10,-7.895616146094309e-10,6.167292721848511e-10,1.2922436086161256e-14,-8.44377338814596e-13,-5.734459948388247e-11,-8.243552749498878e-06,-3.3270794746700354e-08,-1.27624191280233e-08,3.4726370441494915e-07,-0.03139802275929343,4.374161683151015e-06,3.373870752114281e-06,0.00046394861880885,2.3177664993920654e-07,2.3398521703676128e-08,1.4520598938767981e-08,-8.269985551298389e-08
dB/dt tg12,-2.4729601663198623e-08,4.1570613045681957e-10,2.989899641883169e-10,4.1521636318376235e-10,6.097591993305873e-14,-4.762647057761629e-13,-3.589415281383463e-11,-5.31923104877258e-06,-2.9132706223101982e-08,-1.2857236592374146e-08,1.693785737022772e-07,-0.020868374008184132,3.852503155425388e-06,2.929650510938375e-06,0.0002791474421244548,1.650732956170702e-07,1.937894805628999e-08,1.209542797627701e-08,-5.1381750652611e-08
dB/dt tg13,-1.5271030917906518e-08,3.562930248779559e-10,2.486389174464429e-10,2.587214064559967e-10,2.3313782219067766e-13,-1.0568930378875569e-13,-2.1214087799698184e-11,-3.2148627092078272e-06,-2.5995632201986784e-08,-1.2902881319551411e-08,6.990189520989133e-08,-0.012987863547904334,3.3424701162763367e-06,2.496655053534567e-06,0.00015623894369174495,1.1033705667329211e-07,1.5714587895309573e-08,9.864301296572901e-09,-3.007050661897767e-08
dB/dt tg14,-1.0102548199215192e-08,3.6097831675548485e-11,-1.1783205517912128e-10,1.713515059349299e-10,3.688601290726099e-13,1.2100288633997478e-13,-1.3845911083583576e-11,-2.1096786734072983e-06,-2.386521152935121e-08,-1.2632944243504588e-08,3.186337572662198e-08,-0.008701817404626933,2.972995152532042e-06,2.1846323788530093e-06,9.679416263000469e-05,7.798543545386512e-08,1.3201408669096473e-08,8.307457553456527e-09,-1.945046187564622e-08
dB/dt tg15,-7.0699255557642495e-09,-2.5611803491318623e-11,-1.749313584248931e-10,1.2110474926338948e-10,3.898498013023302e-13,1.9391048339289388e-13,-9.604278052129936e-12,-1.4765909748005137e-06,-2.176179293569657e-08,-1.1795382847699602e-08,1.2475583826125201e-08,-0.00618605457950783,2.6940636477674035e-06,1.9505694728625606e-06,6.374770350971898e-05,5.7835685694247233e-08,1.1331271955172905e-08,7.099392653422308e-09,-1.3365285304873966e-08
dB/dt tg16,-4.429291511175291e-09,5.517153228048544e-11,-5.520142626712644e-11,7.823681801225246e-11,3.4599413028641227e-13,1.961034560158043e-13,-5.923873777872195e-12,-9.329702941894043e-07,-1.8941048785691777e-08,-1.0315573744996267e-08,-2.270994985777147e-09,-0.003974795985616426,2.371304514422758e-06,1.6820969546156664e-06,3.6210604300382196e-05,3.9086948182248695e-08,9.231139459955528e-09,5.7064951986856545e-09,-8.114646537252201e-09
dB/dt tg17,-2.6397225384997258e-09,1.3917940578124274e-10,6.787714031989823e-11,4.918976317243015e-11,2.863609720128724e-13,1.6881666357255788e-13,-3.473035051720853e-12,-5.680538880045254e-07,-1.6192971969601118e-08,-8.741120005078794e-09,-9.307152657532879e-09,-0.00245630526833966,2.060287718522601e-06,1.4268173116680664e-06,1.8872637764976123e-05,2.5405873576667053e-08,7.333970082176017e-09,4.443207638784185e-09,-4.651624708510822e-09
