time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.413547636e-06,5.475777778e-04,1.599546667e-07,9.308822222e-05,1.766065917e+03,5.990000000e+01
6.070000e-06,1.583931793e-06,2.126533333e-04,1.116293333e-07,3.615106667e-05,2.182823819e+03,8.328000000e+01
7.080000e-06,7.969153482e-07,8.280177778e-05,9.111111111e-08,1.407630222e-05,2.669893449e+03,1.208800000e+02
8.520000e-06,3.498622586e-07,2.040888889e-05,4.901777778e-08,3.469511111e-06,3.394898271e+03,2.258700000e+02
1.053000e-05,1.171193369e-07,1.050875556e-06,4.256711111e-08,1.786488444e-07,4.947180980e+03,1.145770000e+03
1.255000e-05,3.426889421e-08,-9.555733333e-07,3.526000000e-08,1.624474667e-07,8.378209512e+03,-9.115500000e+02
1.456000e-05,3.192332555e-09,-6.643822222e-07,3.219866667e-08,1.129449778e-07,3.182851994e+04,-9.067400000e+02
1.744000e-05,-1.293002091e-08,-1.351360000e-07,2.286888889e-08,2.297312000e-08,-9.272151823e+03,-1.939870000e+03
2.146000e-05,-1.683674659e-08,2.050000000e-07,2.483688889e-08,3.485000000e-08,-5.503037941e+03,1.039210000e+03
2.549000e-05,-1.524900303e-08,3.148800000e-07,2.356133333e-08,5.352960000e-08,-4.412792034e+03,5.863700000e+02
2.950000e-05,-1.326589046e-08,3.004844444e-07,2.423555556e-08,5.108235556e-08,-3.795740574e+03,4.741200000e+02
3.528000e-05,-1.087071848e-08,2.820800000e-07,2.224933333e-08,4.795360000e-08,-3.216900982e+03,3.671300000e+02
4.330000e-05,-8.155985025e-09,2.494622222e-07,2.101022222e-08,4.240857778e-08,-2.769236494e+03,2.831700000e+02
5.140000e-05,-6.239141657e-09,1.785048889e-07,2.029955556e-08,3.034583111e-08,-2.487725116e+03,2.659300000e+02
5.941000e-05,-5.000874867e-09,1.083493333e-07,2.137466667e-08,2.137466667e-08,-2.264788099e+03,2.914200000e+02
7.095000e-05,-3.805451839e-09,7.533066667e-08,1.794706667e-08,1.794706667e-08,-2.021308801e+03,2.761800000e+02
8.707000e-05,-2.865277685e-09,8.214577778e-08,1.701226667e-08,1.701226667e-08,-1.736196065e+03,1.853200000e+02
