X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.310,100.000,0.0,1.0e-06,0.500
0.000,0.000,0.000,5.261,2893.302,0.1,6.5e-04,0.903
0.000,0.000,0.000,7.722,2816.703,0.1,6.0e-04,0.874
0.000,0.000,0.000,0.000,1551.667,0.0,1.0e-06,0.115
