X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,3.500,100.000,0.0,1.0e-06,0.534
0.000,0.000,0.000,4.703,2488.945,0.1,6.3e-04,0.888
0.000,0.000,0.000,7.502,2432.099,0.1,5.9e-04,0.863
0.000,0.000,0.000,0.000,1653.390,0.0,1.0e-06,0.110
