X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.411,100.000,0.0,1.0e-06,0.225
0.000,0.000,0.000,4.495,2514.610,0.1,6.0e-04,0.880
0.000,0.000,0.000,3.846,2293.335,0.1,5.7e-04,0.844
0.000,0.000,0.000,7.574,1337.298,0.6,1.0e-06,0.336
0.000,0.000,0.000,0.000,401.059,0.0,1.0e-06,0.096
