X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.419,100.000,0.0,1.0e-06,0.213
0.000,0.000,0.000,4.697,2552.541,0.1,6.0e-04,0.878
0.000,0.000,0.000,4.003,2362.590,0.2,5.7e-04,0.844
0.000,0.000,0.000,8.162,1492.336,0.6,1.0e-06,0.298
0.000,0.000,0.000,0.000,460.434,0.0,1.0e-06,0.100
