X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.920,100.000,0.0,1.0e-06,0.400
0.000,0.000,0.000,5.500,2452.572,0.1,6.3e-04,0.897
0.000,0.000,0.000,4.578,2263.162,0.1,5.9e-04,0.862
0.000,0.000,0.000,7.690,1538.897,0.5,1.0e-06,0.267
0.000,0.000,0.000,0.000,753.073,0.0,1.0e-06,0.107
