time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.475429279e-06,4.496000000e-04,6.620444444e-07,8.992000000e-05,1.716548217e+03,6.719000000e+01
6.070000e-06,1.524256413e-06,1.668088889e-04,3.765333333e-07,3.336177778e-05,2.202867644e+03,9.630000000e+01
7.080000e-06,8.898831550e-07,6.067555556e-05,1.984000000e-07,1.213511111e-05,2.440043055e+03,1.463000000e+02
8.520000e-06,5.079459193e-07,1.263822222e-05,1.081066667e-07,2.527644444e-06,2.604537420e+03,3.057600000e+02
1.053000e-05,9.630577111e-08,-7.463111111e-07,5.742222222e-08,1.492622222e-07,5.544462058e+03,-1.415960000e+03
1.255000e-05,-2.851276582e-08,-1.521422222e-06,3.424000000e-08,3.042844444e-07,-9.316278625e+03,-6.576400000e+02
1.456000e-05,-3.507357266e-08,-9.848888889e-07,4.227555556e-08,1.969777778e-07,-6.335087446e+03,-6.860500000e+02
1.744000e-05,-4.300176928e-08,-3.189333333e-07,2.490666667e-08,6.378666667e-08,-4.093610887e+03,-1.076360000e+03
2.146000e-05,-6.003185964e-08,7.159111111e-08,3.061333333e-08,3.061333333e-08,-2.319374345e+03,2.061700000e+03
2.549000e-05,-6.618883543e-08,2.503111111e-07,3.178666667e-08,5.006222222e-08,-1.631305714e+03,6.720700000e+02
2.950000e-05,-5.761636991e-08,2.288000000e-07,3.368888889e-08,4.576000000e-08,-1.402622996e+03,5.590700000e+02
3.528000e-05,-4.078832299e-08,2.248888889e-07,1.904000000e-08,4.497777778e-08,-1.310499066e+03,4.200600000e+02
4.330000e-05,-3.188798580e-08,1.779555556e-07,2.024888889e-08,3.559111111e-08,-1.097598969e+03,3.489500000e+02
5.140000e-05,-2.796087901e-08,1.298488889e-07,2.357333333e-08,2.596977778e-08,-9.002625090e+02,3.234100000e+02
5.941000e-05,-2.356339804e-08,1.065066667e-07,2.947555556e-08,2.947555556e-08,-7.926540984e+02,2.899500000e+02
7.095000e-05,-1.738896909e-08,7.628444444e-08,1.742400000e-08,1.742400000e-08,-7.220573388e+02,2.694300000e+02
8.707000e-05,-1.195162699e-08,6.855111111e-08,1.694044444e-08,1.694044444e-08,-6.590868531e+02,2.056600000e+02
