X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.367,100.000,0.0,1.0e-06,0.295
0.000,0.000,0.000,4.894,2596.309,0.1,6.2e-04,0.890
0.000,0.000,0.000,4.082,2395.089,0.1,5.8e-04,0.856
0.000,0.000,0.000,7.639,1455.544,0.6,1.0e-06,0.348
0.000,0.000,0.000,0.000,426.311,0.0,1.0e-06,0.098
