time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,3.752390632e-06,4.496000000e-04,6.620444444e-07,3.596800000e-05,1.631008717e+03,6.719000000e+01
6.070000e-06,3.756399929e-07,1.668088889e-04,3.765333333e-07,1.334471111e-05,5.604186017e+03,9.630000000e+01
7.080000e-06,1.325254219e-06,6.067555556e-05,1.984000000e-07,4.854044444e-06,1.871055558e+03,1.463000000e+02
8.520000e-06,1.897060234e-06,1.263822222e-05,1.081066667e-07,1.011057778e-06,1.081985660e+03,3.057600000e+02
1.053000e-05,1.484488827e-07,-7.463111111e-07,5.742222222e-08,5.970488889e-08,4.155050778e+03,-1.415960000e+03
1.255000e-05,-1.795716903e-07,-1.521422222e-06,3.424000000e-08,1.217137778e-07,-2.731765732e+03,-6.576400000e+02
1.456000e-05,1.427404704e-07,-9.848888889e-07,4.227555556e-08,7.879111111e-08,2.485275484e+03,-6.860500000e+02
1.744000e-05,2.628626863e-07,-3.189333333e-07,2.490666667e-08,2.551466667e-08,1.224460597e+03,-1.076360000e+03
2.146000e-05,7.783612893e-08,7.159111111e-08,3.061333333e-08,3.061333333e-08,1.950613510e+03,2.061700000e+03
2.549000e-05,-8.462580810e-08,2.503111111e-07,3.178666667e-08,3.178666667e-08,-1.384809279e+03,6.720700000e+02
2.950000e-05,-6.914237489e-08,2.288000000e-07,3.368888889e-08,3.368888889e-08,-1.242058415e+03,5.590700000e+02
3.528000e-05,2.856994532e-08,2.248888889e-07,1.904000000e-08,1.904000000e-08,1.661579057e+03,4.200600000e+02
4.330000e-05,1.856338489e-08,1.779555556e-07,2.024888889e-08,2.024888889e-08,1.574310177e+03,3.489500000e+02
5.140000e-05,-1.908245801e-08,1.298488889e-07,2.357333333e-08,2.357333333e-08,-1.161395577e+03,3.234100000e+02
5.941000e-05,-2.450506895e-08,1.065066667e-07,2.947555556e-08,2.947555556e-08,-7.722152427e+02,2.899500000e+02
7.095000e-05,-1.127391977e-08,7.628444444e-08,1.742400000e-08,1.742400000e-08,-9.639125105e+02,2.694300000e+02
8.707000e-05,2.669567135e-09,6.855111111e-08,1.694044444e-08,1.694044444e-08,1.790331437e+03,2.056600000e+02
