X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
0.000,0.000,0.000,1.361,100.000,0.0,1.0e-06,0.226
0.000,0.000,0.000,4.791,2605.766,0.1,6.1e-04,0.883
0.000,0.000,0.000,4.043,2411.756,0.1,5.7e-04,0.849
0.000,0.000,0.000,8.012,1298.944,0.5,1.0e-06,0.283
0.000,0.000,0.000,0.000,463.564,0.0,1.0e-06,0.100
